ano,geocod,regiao,nivel,quartil,preco_m2
2023,1500802,Alcoutim,Concelho,3.º quartil,1243.0
2023,1500803,Aljezur,Concelho,3.º quartil,3557.0
2023,1500804,Castro Marim,Concelho,3.º quartil,2876.0
2023,1500805,Faro,Concelho,3.º quartil,3028.0
2023,1500806,Lagoa,Concelho,3.º quartil,3537.0
2023,1500807,Lagos,Concelho,3.º quartil,3926.0
2023,1500808,Loulé,Concelho,3.º quartil,4483.0
2023,1500809,Monchique,Concelho,3.º quartil,2000.0
2023,1500810,Olhão,Concelho,3.º quartil,2700.0
2023,1500811,Portimão,Concelho,3.º quartil,3116.0
2023,1500812,São Brás de Alportel,Concelho,3.º quartil,2320.0
2023,1500813,Silves,Concelho,3.º quartil,2792.0
2023,1500814,Tavira,Concelho,3.º quartil,3551.0
2023,1500815,Vila do Bispo,Concelho,3.º quartil,4012.0
2023,1500816,Vila Real de Santo António,Concelho,3.º quartil,2998.0
2023,19,Centro,NUTS II,3.º quartil,1481.0
2023,1910103,Anadia,Concelho,3.º quartil,1017.0
2023,191,Região de Aveiro,NUTS III,3.º quartil,1835.0
2023,2004205,Ribeira Grande,Concelho,3.º quartil,1466.0
2023,2004206,Vila Franca do Campo,Concelho,3.º quartil,1369.0
2023,2004301,Angra do Heroísmo,Concelho,3.º quartil,1314.0
2023,2004302,Vila da Praia da Vitória,Concelho,3.º quartil,1438.0
2023,2004401,Santa Cruz da Graciosa,Concelho,3.º quartil,467.0
2023,2004501,Calheta (R.A.A.),Concelho,3.º quartil,1182.0
2023,2004502,Velas,Concelho,3.º quartil,1042.0
2023,2004601,Lajes do Pico,Concelho,3.º quartil,1147.0
2023,2004602,Madalena,Concelho,3.º quartil,1481.0
2023,2004603,São Roque do Pico,Concelho,3.º quartil,1715.0
2023,11D0914,Vila Nova de Foz Côa,Concelho,3.º quartil,590.0
2023,11D1704,Mesão Frio,Concelho,3.º quartil,
2023,11D1707,Murça,Concelho,3.º quartil,681.0
2023,11D1701,Alijó,Concelho,3.º quartil,833.0
2023,11D1708,Peso da Régua,Concelho,3.º quartil,1175.0
2023,11D1710,Sabrosa,Concelho,3.º quartil,798.0
2023,11B1706,Montalegre,Concelho,3.º quartil,947.0
2023,11B1709,Ribeira de Pena,Concelho,3.º quartil,743.0
2023,11B1712,Valpaços,Concelho,3.º quartil,830.0
2023,11B1713,Vila Pouca de Aguiar,Concelho,3.º quartil,817.0
2023,11C,Tâmega e Sousa,NUTS III,3.º quartil,1224.0
2023,11C0106,Castelo de Paiva,Concelho,3.º quartil,1114.0
2023,11C0305,Celorico de Basto,Concelho,3.º quartil,1010.0
2023,11A0104,Arouca,Concelho,3.º quartil,1323.0
2023,11A0113,Oliveira de Azeméis,Concelho,3.º quartil,1238.0
2023,11A0116,São João da Madeira,Concelho,3.º quartil,1344.0
2023,11A0119,Vale de Cambra,Concelho,3.º quartil,1426.0
2023,11A1304,Gondomar,Concelho,3.º quartil,1895.0
2023,11A1306,Maia,Concelho,3.º quartil,2099.0
2023,11A1308,Matosinhos,Concelho,3.º quartil,3056.0
2023,11A1310,Paredes,Concelho,3.º quartil,1385.0
2023,11A1312,Porto,Concelho,3.º quartil,3650.0
2023,11A1313,Póvoa de Varzim,Concelho,3.º quartil,2174.0
2023,11A1314,Santo Tirso,Concelho,3.º quartil,1524.0
2023,11A1315,Valongo,Concelho,3.º quartil,1768.0
2023,11A1316,Vila do Conde,Concelho,3.º quartil,2145.0
2023,11A1317,Vila Nova de Gaia,Concelho,3.º quartil,2358.0
2023,11A1318,Trofa,Concelho,3.º quartil,1552.0
2023,11B,Alto Tâmega e Barroso,NUTS III,3.º quartil,1045.0
2023,11B1702,Boticas,Concelho,3.º quartil,924.0
2023,11B1703,Chaves,Concelho,3.º quartil,1177.0
2024,1950502,Castelo Branco,Concelho,1.º quartil,351.0
2024,1950505,Idanha-a-Nova,Concelho,1.º quartil,122.0
2024,1950506,Oleiros,Concelho,1.º quartil,234.0
2024,1950507,Penamacor,Concelho,1.º quartil,167.0
2024,1950508,Proença-a-Nova,Concelho,1.º quartil,300.0
2024,1950509,Sertã,Concelho,1.º quartil,439.0
2024,1950510,Vila de Rei,Concelho,1.º quartil,162.0
2024,1950511,Vila Velha de Ródão,Concelho,1.º quartil,136.0
2024,196,Beiras e Serra da Estrela,NUTS III,1.º quartil,275.0
2024,1960501,Belmonte,Concelho,1.º quartil,300.0
2024,1960503,Covilhã,Concelho,1.º quartil,438.0
2024,1960504,Fundão,Concelho,1.º quartil,347.0
2024,1190311,Vieira do Minho,Concelho,1.º quartil,278.0
2024,1960902,Almeida,Concelho,1.º quartil,145.0
2024,1960903,Celorico da Beira,Concelho,1.º quartil,184.0
2024,1190309,Póvoa de Lanhoso,Concelho,1.º quartil,597.0
2024,1190312,Vila Nova de Famalicão,Concelho,1.º quartil,1059.0
2024,1190314,Vizela,Concelho,1.º quartil,757.0
2024,1191705,Mondim de Basto,Concelho,1.º quartil,313.0
2024,11A,Área Metropolitana do Porto,NUTS III,1.º quartil,1418.0
2024,11A0107,Espinho,Concelho,1.º quartil,1780.0
2024,11A0109,Santa Maria da Feira,Concelho,1.º quartil,905.0
2024,11D0403,Carrazeda de Ansiães,Concelho,1.º quartil,238.0
2024,11D0404,Freixo de Espada à Cinta,Concelho,1.º quartil,190.0
2024,11D0409,Torre de Moncorvo,Concelho,1.º quartil,132.0
2024,11D1711,Santa Marta de Penaguião,Concelho,1.º quartil,200.0
2024,11D1714,Vila Real,Concelho,1.º quartil,844.0
2024,11D1801,Armamar,Concelho,1.º quartil,126.0
2024,11D1805,Lamego,Concelho,1.º quartil,300.0
2024,11D1807,Moimenta da Beira,Concelho,1.º quartil,209.0
2024,11D1812,Penedono,Concelho,1.º quartil,
2024,1960904,Figueira de Castelo Rodrigo,Concelho,1.º quartil,95.0
2024,1960905,Fornos de Algodres,Concelho,1.º quartil,74.0
2024,1960906,Gouveia,Concelho,1.º quartil,211.0
2024,1960907,Guarda,Concelho,1.º quartil,406.0
2024,1960908,Manteigas,Concelho,1.º quartil,200.0
2024,1960909,Mêda,Concelho,1.º quartil,238.0
2024,1960910,Pinhel,Concelho,1.º quartil,171.0
2024,1960911,Sabugal,Concelho,1.º quartil,155.0
2024,1960912,Seia,Concelho,1.º quartil,269.0
2024,1960913,Trancoso,Concelho,1.º quartil,138.0
2024,1A01106,Lisboa,Concelho,1.º quartil,3498.0
2024,1A,Grande Lisboa,NUTS II,1.º quartil,2200.0
2024,1A0,Grande Lisboa,NUTS III,1.º quartil,2200.0
2024,11C1305,Lousada,Concelho,1.º quartil,811.0
2024,11C1301,Amarante,Concelho,1.º quartil,537.0
2024,11C1302,Baião,Concelho,1.º quartil,304.0
2024,11C1303,Felgueiras,Concelho,1.º quartil,579.0
2024,11C1307,Marco de Canaveses,Concelho,1.º quartil,580.0
2024,11C1309,Paços de Ferreira,Concelho,1.º quartil,810.0
2024,11C1311,Penafiel,Concelho,1.º quartil,638.0
2024,11C1804,Cinfães,Concelho,1.º quartil,189.0
2024,11C1813,Resende,Concelho,1.º quartil,254.0
2024,11D,Douro,NUTS III,1.º quartil,260.0
2024,1A01105,Cascais,Concelho,1.º quartil,3170.0
2024,1A01107,Loures,Concelho,1.º quartil,2038.0
2024,1A01109,Mafra,Concelho,1.º quartil,1881.0
2024,1A01110,Oeiras,Concelho,1.º quartil,2895.0
2024,1A01111,Sintra,Concelho,1.º quartil,1882.0
2024,1A01114,Vila Franca de Xira,Concelho,1.º quartil,1748.0
2024,1C,Alentejo,NUTS II,1.º quartil,444.0
2024,1C1,Alentejo Litoral,NUTS III,1.º quartil,1027.0
2024,1C10211,Odemira,Concelho,1.º quartil,681.0
2024,1C11501,Alcácer do Sal,Concelho,1.º quartil,839.0
2024,1C11505,Grândola,Concelho,1.º quartil,1293.0
2024,1941816,São Pedro do Sul,Concelho,1.º quartil,388.0
2024,1941817,Sátão,Concelho,1.º quartil,266.0
2024,1941821,Tondela,Concelho,1.º quartil,263.0
2024,1941822,Vila Nova de Paiva,Concelho,1.º quartil,216.0
2024,1941823,Viseu,Concelho,1.º quartil,685.0
2024,1941824,Vouzela,Concelho,1.º quartil,219.0
2024,195,Beira Baixa,NUTS III,1.º quartil,256.0
2024,1910101,Águeda,Concelho,1.º quartil,544.0
2024,1910102,Albergaria-a-Velha,Concelho,1.º quartil,731.0
2024,1910105,Aveiro,Concelho,1.º quartil,1397.0
2024,1910108,Estarreja,Concelho,1.º quartil,635.0
2024,1910110,Ílhavo,Concelho,1.º quartil,1203.0
2024,1910112,Murtosa,Concelho,1.º quartil,753.0
2024,1910114,Oliveira do Bairro,Concelho,1.º quartil,787.0
2024,1910115,Ovar,Concelho,1.º quartil,1000.0
2024,1910117,Sever do Vouga,Concelho,1.º quartil,364.0
2024,1910118,Vagos,Concelho,1.º quartil,864.0
2024,192,Região de Coimbra,NUTS III,1.º quartil,616.0
2024,1920111,Mealhada,Concelho,1.º quartil,528.0
2024,1920601,Arganil,Concelho,1.º quartil,268.0
2024,1920602,Cantanhede,Concelho,1.º quartil,616.0
2024,1920603,Coimbra,Concelho,1.º quartil,1120.0
2024,1920604,Condeixa-a-Nova,Concelho,1.º quartil,992.0
2024,1920605,Figueira da Foz,Concelho,1.º quartil,1019.0
2024,1920606,Góis,Concelho,1.º quartil,251.0
2024,1920607,Lousã,Concelho,1.º quartil,563.0
2024,1920608,Mira,Concelho,1.º quartil,941.0
2024,1920609,Miranda do Corvo,Concelho,1.º quartil,379.0
2024,1920610,Montemor-o-Velho,Concelho,1.º quartil,469.0
2024,2004701,Horta,Concelho,1.º quartil,650.0
2024,2004801,Lajes das Flores,Concelho,1.º quartil,
2024,2004802,Santa Cruz das Flores,Concelho,1.º quartil,
2024,2004901,Corvo,Concelho,1.º quartil,
2024,3,Região Autónoma da Madeira,NUTS I,1.º quartil,1399.0
2024,30,Região Autónoma da Madeira,NUTS II,1.º quartil,1399.0
2024,300,Região Autónoma da Madeira,NUTS III,1.º quartil,1399.0
2024,3003101,Calheta (R.A.M.),Concelho,1.º quartil,718.0
2024,3003102,Câmara de Lobos,Concelho,1.º quartil,1324.0
2024,3003103,Funchal,Concelho,1.º quartil,2029.0
2024,3003104,Machico,Concelho,1.º quartil,1194.0
2024,3003105,Ponta do Sol,Concelho,1.º quartil,896.0
2024,3003106,Porto Moniz,Concelho,1.º quartil,607.0
2024,3003107,Ribeira Brava,Concelho,1.º quartil,773.0
2024,3003108,Santa Cruz,Concelho,1.º quartil,1567.0
2024,3003109,Santana,Concelho,1.º quartil,718.0
2024,3003110,São Vicente,Concelho,1.º quartil,615.0
2024,3003201,Porto Santo,Concelho,1.º quartil,1279.0
2024,PT,Portugal,Nacional,1.º quartil,1008.0
2024,1111601,Arcos de Valdevez,Concelho,1.º quartil,401.0
2024,1,Continente,NUTS I,1.º quartil,1013.0
2024,11,Norte,NUTS II,1.º quartil,962.0
2024,111,Alto Minho,NUTS III,1.º quartil,698.0
2024,1111602,Caminha,Concelho,1.º quartil,1000.0
2024,1111603,Melgaço,Concelho,1.º quartil,212.0
2024,1111604,Monção,Concelho,1.º quartil,655.0
2024,1111605,Paredes de Coura,Concelho,1.º quartil,381.0
2024,1111610,Vila Nova de Cerveira,Concelho,1.º quartil,533.0
2024,112,Cávado,NUTS III,1.º quartil,1097.0
2024,1120301,Amares,Concelho,1.º quartil,750.0
2024,1120302,Barcelos,Concelho,1.º quartil,941.0
2024,1120303,Braga,Concelho,1.º quartil,1278.0
2024,1120306,Esposende,Concelho,1.º quartil,1364.0
2024,1120310,Terras de Bouro,Concelho,1.º quartil,373.0
2024,1120313,Vila Verde,Concelho,1.º quartil,704.0
2024,119,Ave,NUTS III,1.º quartil,837.0
2024,1190304,Cabeceiras de Basto,Concelho,1.º quartil,319.0
2024,1190307,Fafe,Concelho,1.º quartil,693.0
2024,1111606,Ponte da Barca,Concelho,1.º quartil,556.0
2024,1920611,Oliveira do Hospital,Concelho,1.º quartil,281.0
2024,1920612,Pampilhosa da Serra,Concelho,1.º quartil,175.0
2024,1920613,Penacova,Concelho,1.º quartil,248.0
2024,1920614,Penela,Concelho,1.º quartil,465.0
2024,1920615,Soure,Concelho,1.º quartil,378.0
2024,1920616,Tábua,Concelho,1.º quartil,244.0
2024,1920617,Vila Nova de Poiares,Concelho,1.º quartil,422.0
2024,1921808,Mortágua,Concelho,1.º quartil,373.0
2024,193,Região de Leiria,NUTS III,1.º quartil,672.0
2024,1931002,Alvaiázere,Concelho,1.º quartil,232.0
2024,1931003,Ansião,Concelho,1.º quartil,262.0
2024,1931004,Batalha,Concelho,1.º quartil,541.0
2024,1931010,Marinha Grande,Concelho,1.º quartil,890.0
2024,1931007,Castanheira de Pêra,Concelho,1.º quartil,250.0
2024,1931008,Figueiró dos Vinhos,Concelho,1.º quartil,335.0
2024,1931009,Leiria,Concelho,1.º quartil,1051.0
2024,1931013,Pedrógão Grande,Concelho,1.º quartil,309.0
2024,1931015,Pombal,Concelho,1.º quartil,551.0
2024,1931016,Porto de Mós,Concelho,1.º quartil,465.0
2024,194,Viseu Dão Lafões,NUTS III,1.º quartil,380.0
2024,1940901,Aguiar da Beira,Concelho,1.º quartil,178.0
2024,1941802,Carregal do Sal,Concelho,1.º quartil,238.0
2024,1941803,Castro Daire,Concelho,1.º quartil,278.0
2024,1941806,Mangualde,Concelho,1.º quartil,264.0
2024,1941809,Nelas,Concelho,1.º quartil,347.0
2024,1941810,Oliveira de Frades,Concelho,1.º quartil,466.0
2024,1941811,Penalva do Castelo,Concelho,1.º quartil,175.0
2024,1941814,Santa Comba Dão,Concelho,1.º quartil,357.0
2024,1A01115,Amadora,Concelho,1.º quartil,2101.0
2024,1A01116,Odivelas,Concelho,1.º quartil,2327.0
2024,1B,Península de Setúbal,NUTS II,1.º quartil,1713.0
2024,1B0,Península de Setúbal,NUTS III,1.º quartil,1713.0
2024,1B01502,Alcochete,Concelho,1.º quartil,1697.0
2024,1B01503,Almada,Concelho,1.º quartil,2144.0
2024,1B01504,Barreiro,Concelho,1.º quartil,1611.0
2024,1B01506,Moita,Concelho,1.º quartil,1403.0
2024,1B01507,Montijo,Concelho,1.º quartil,1599.0
2024,1B01508,Palmela,Concelho,1.º quartil,1556.0
2024,1B01510,Seixal,Concelho,1.º quartil,1832.0
2024,1B01511,Sesimbra,Concelho,1.º quartil,1896.0
2024,1B01512,Setúbal,Concelho,1.º quartil,1674.0
2024,1C40710,Redondo,Concelho,1.º quartil,365.0
2024,1C40711,Reguengos de Monsaraz,Concelho,1.º quartil,536.0
2024,1C40712,Vendas Novas,Concelho,1.º quartil,1007.0
2024,1C40713,Viana do Alentejo,Concelho,1.º quartil,444.0
2024,1C40714,Vila Viçosa,Concelho,1.º quartil,393.0
2024,1D,Oeste e Vale do Tejo,NUTS II,1.º quartil,746.0
2024,1D1,Oeste,NUTS III,1.º quartil,1039.0
2024,1D11001,Alcobaça,Concelho,1.º quartil,813.0
2024,1D11005,Bombarral,Concelho,1.º quartil,908.0
2024,1D11006,Caldas da Rainha,Concelho,1.º quartil,1186.0
2024,1D11011,Nazaré,Concelho,1.º quartil,1670.0
2024,1D11012,Óbidos,Concelho,1.º quartil,1150.0
2024,1D11014,Peniche,Concelho,1.º quartil,1398.0
2024,1D11101,Alenquer,Concelho,1.º quartil,868.0
2024,1C31212,Nisa,Concelho,1.º quartil,217.0
2024,1C31213,Ponte de Sor,Concelho,1.º quartil,424.0
2024,1C31214,Portalegre,Concelho,1.º quartil,460.0
2024,1C40702,Arraiolos,Concelho,1.º quartil,462.0
2024,1C31215,Sousel,Concelho,1.º quartil,270.0
2024,1C4,Alentejo Central,NUTS III,1.º quartil,550.0
2024,1C40701,Alandroal,Concelho,1.º quartil,407.0
2024,1C40703,Borba,Concelho,1.º quartil,380.0
2024,1C40704,Estremoz,Concelho,1.º quartil,466.0
2024,1C40705,Évora,Concelho,1.º quartil,1328.0
2024,1C40706,Montemor-o-Novo,Concelho,1.º quartil,692.0
2024,1C40707,Mora,Concelho,1.º quartil,523.0
2024,1C11509,Santiago do Cacém,Concelho,1.º quartil,1231.0
2024,1C11513,Sines,Concelho,1.º quartil,1668.0
2024,1C2,Baixo Alentejo,NUTS III,1.º quartil,362.0
2024,1C20201,Aljustrel,Concelho,1.º quartil,373.0
2024,1C20202,Almodôvar,Concelho,1.º quartil,243.0
2024,1C20203,Alvito,Concelho,1.º quartil,526.0
2024,1C20204,Barrancos,Concelho,1.º quartil,
2024,1C20205,Beja,Concelho,1.º quartil,583.0
2024,1C20206,Castro Verde,Concelho,1.º quartil,416.0
2024,1C20207,Cuba,Concelho,1.º quartil,421.0
2024,1C20208,Ferreira do Alentejo,Concelho,1.º quartil,278.0
2024,1C20209,Mértola,Concelho,1.º quartil,208.0
2024,1C20210,Moura,Concelho,1.º quartil,300.0
2024,1C20212,Ourique,Concelho,1.º quartil,313.0
2024,1C20213,Serpa,Concelho,1.º quartil,378.0
2024,1C20214,Vidigueira,Concelho,1.º quartil,341.0
2024,1C3,Alto Alentejo,NUTS III,1.º quartil,310.0
2024,1C31201,Alter do Chão,Concelho,1.º quartil,250.0
2024,1C31202,Arronches,Concelho,1.º quartil,357.0
2024,1C31203,Avis,Concelho,1.º quartil,341.0
2024,1C31204,Campo Maior,Concelho,1.º quartil,331.0
2024,1C31205,Castelo de Vide,Concelho,1.º quartil,306.0
2024,1C31209,Gavião,Concelho,1.º quartil,179.0
2024,1C31206,Crato,Concelho,1.º quartil,200.0
2024,1C31207,Elvas,Concelho,1.º quartil,380.0
2024,1C31208,Fronteira,Concelho,1.º quartil,320.0
2024,1C31210,Marvão,Concelho,1.º quartil,200.0
2024,1C31211,Monforte,Concelho,1.º quartil,225.0
2024,1C40708,Mourão,Concelho,1.º quartil,458.0
2024,1C40709,Portel,Concelho,1.º quartil,302.0
2024,1D11102,Arruda dos Vinhos,Concelho,1.º quartil,988.0
2024,1D11104,Cadaval,Concelho,1.º quartil,569.0
2024,1D11108,Lourinhã,Concelho,1.º quartil,1153.0
2024,1D11112,Sobral de Monte Agraço,Concelho,1.º quartil,691.0
2024,1D11113,Torres Vedras,Concelho,1.º quartil,1143.0
2024,1D2,Médio Tejo,NUTS III,1.º quartil,481.0
2024,1D21401,Abrantes,Concelho,1.º quartil,368.0
2024,1D21402,Alcanena,Concelho,1.º quartil,353.0
2024,1D21408,Constância,Concelho,1.º quartil,561.0
2024,1D21410,Entroncamento,Concelho,1.º quartil,1061.0
2024,1D21411,Ferreira do Zêzere,Concelho,1.º quartil,450.0
2024,1D21413,Mação,Concelho,1.º quartil,113.0
2024,1D21417,Sardoal,Concelho,1.º quartil,262.0
2024,1D21418,Tomar,Concelho,1.º quartil,419.0
2024,1D21419,Torres Novas,Concelho,1.º quartil,451.0
2024,1D21420,Vila Nova da Barquinha,Concelho,1.º quartil,550.0
2024,1D21421,Ourém,Concelho,1.º quartil,608.0
2024,1D31103,Azambuja,Concelho,1.º quartil,806.0
2024,1D31403,Almeirim,Concelho,1.º quartil,787.0
2024,1D31404,Alpiarça,Concelho,1.º quartil,571.0
2024,1D31405,Benavente,Concelho,1.º quartil,1289.0
2024,1D31406,Cartaxo,Concelho,1.º quartil,751.0
2024,1D31407,Chamusca,Concelho,1.º quartil,396.0
2024,1D31409,Coruche,Concelho,1.º quartil,653.0
2024,1D31412,Golegã,Concelho,1.º quartil,585.0
2024,1D31416,Santarém,Concelho,1.º quartil,577.0
2024,1D31414,Rio Maior,Concelho,1.º quartil,556.0
2024,1D3,Lezíria do Tejo,NUTS III,1.º quartil,720.0
2024,1D31415,Salvaterra de Magos,Concelho,1.º quartil,972.0
2024,2,Região Autónoma dos Açores,NUTS I,1.º quartil,673.0
2024,20,Região Autónoma dos Açores,NUTS II,1.º quartil,673.0
2024,200,Região Autónoma dos Açores,NUTS III,1.º quartil,673.0
2024,2004101,Vila do Porto,Concelho,1.º quartil,829.0
2024,2004201,Lagoa (R.A.A.),Concelho,1.º quartil,941.0
2024,2004202,Nordeste,Concelho,1.º quartil,489.0
2024,2004203,Ponta Delgada,Concelho,1.º quartil,1095.0
2024,2004204,Povoação,Concelho,1.º quartil,663.0
2024,1111607,Ponte de Lima,Concelho,1.º quartil,652.0
2024,11D1815,São João da Pesqueira,Concelho,1.º quartil,200.0
2024,1111608,Valença,Concelho,1.º quartil,571.0
2024,1111609,Viana do Castelo,Concelho,1.º quartil,1116.0
2024,1190308,Guimarães,Concelho,1.º quartil,961.0
2024,11D1818,Sernancelhe,Concelho,1.º quartil,100.0
2024,11D1819,Tabuaço,Concelho,1.º quartil,151.0
2024,11D1820,Tarouca,Concelho,1.º quartil,455.0
2024,11E,Terras de Trás-os-Montes,NUTS III,1.º quartil,329.0
2024,11E0401,Alfândega da Fé,Concelho,1.º quartil,206.0
2024,11E0402,Bragança,Concelho,1.º quartil,631.0
2024,11E0405,Macedo de Cavaleiros,Concelho,1.º quartil,278.0
2024,11E0406,Miranda do Douro,Concelho,1.º quartil,176.0
2024,11E0407,Mirandela,Concelho,1.º quartil,395.0
2024,11E0408,Mogadouro,Concelho,1.º quartil,177.0
2024,11E0410,Vila Flor,Concelho,1.º quartil,135.0
2024,11E0411,Vimioso,Concelho,1.º quartil,180.0
2024,11E0412,Vinhais,Concelho,1.º quartil,171.0
2024,15,Algarve,NUTS II,1.º quartil,2046.0
2024,150,Algarve,NUTS III,1.º quartil,2046.0
2024,1500801,Albufeira,Concelho,1.º quartil,2354.0
2024,1500802,Alcoutim,Concelho,1.º quartil,250.0
2024,1500803,Aljezur,Concelho,1.º quartil,2282.0
2024,1500804,Castro Marim,Concelho,1.º quartil,1111.0
2024,1500805,Faro,Concelho,1.º quartil,1926.0
2024,1500806,Lagoa,Concelho,1.º quartil,1961.0
2024,1500807,Lagos,Concelho,1.º quartil,2746.0
2024,1500808,Loulé,Concelho,1.º quartil,2311.0
2024,1500809,Monchique,Concelho,1.º quartil,696.0
2024,1500810,Olhão,Concelho,1.º quartil,1747.0
2024,1500811,Portimão,Concelho,1.º quartil,2032.0
2024,1500812,São Brás de Alportel,Concelho,1.º quartil,1238.0
2024,1500813,Silves,Concelho,1.º quartil,1664.0
2024,1500814,Tavira,Concelho,1.º quartil,2299.0
2024,1500815,Vila do Bispo,Concelho,1.º quartil,2303.0
2024,1500816,Vila Real de Santo António,Concelho,1.º quartil,1916.0
2024,19,Centro,NUTS II,1.º quartil,500.0
2024,1910103,Anadia,Concelho,1.º quartil,420.0
2024,191,Região de Aveiro,NUTS III,1.º quartil,846.0
2024,2004205,Ribeira Grande,Concelho,1.º quartil,484.0
2024,2004206,Vila Franca do Campo,Concelho,1.º quartil,660.0
2024,2004301,Angra do Heroísmo,Concelho,1.º quartil,682.0
2024,2004302,Vila da Praia da Vitória,Concelho,1.º quartil,656.0
2024,2004401,Santa Cruz da Graciosa,Concelho,1.º quartil,209.0
2024,2004501,Calheta (R.A.A.),Concelho,1.º quartil,414.0
2024,2004502,Velas,Concelho,1.º quartil,364.0
2024,2004601,Lajes do Pico,Concelho,1.º quartil,618.0
2024,2004602,Madalena,Concelho,1.º quartil,669.0
2024,2004603,São Roque do Pico,Concelho,1.º quartil,811.0
2024,11D0914,Vila Nova de Foz Côa,Concelho,1.º quartil,217.0
2024,11D1704,Mesão Frio,Concelho,1.º quartil,270.0
2024,11D1707,Murça,Concelho,1.º quartil,167.0
2024,11D1701,Alijó,Concelho,1.º quartil,272.0
2024,11D1708,Peso da Régua,Concelho,1.º quartil,275.0
2024,11D1710,Sabrosa,Concelho,1.º quartil,274.0
2024,11B1706,Montalegre,Concelho,1.º quartil,222.0
2024,11B1709,Ribeira de Pena,Concelho,1.º quartil,198.0
2024,11B1712,Valpaços,Concelho,1.º quartil,265.0
2024,11B1713,Vila Pouca de Aguiar,Concelho,1.º quartil,316.0
2024,11C,Tâmega e Sousa,NUTS III,1.º quartil,517.0
2024,11C0106,Castelo de Paiva,Concelho,1.º quartil,432.0
2024,11C0305,Celorico de Basto,Concelho,1.º quartil,300.0
2024,11A0104,Arouca,Concelho,1.º quartil,556.0
2024,11A0113,Oliveira de Azeméis,Concelho,1.º quartil,698.0
2024,11A0116,São João da Madeira,Concelho,1.º quartil,916.0
2024,11A0119,Vale de Cambra,Concelho,1.º quartil,598.0
2024,11A1304,Gondomar,Concelho,1.º quartil,1411.0
2024,11A1306,Maia,Concelho,1.º quartil,1667.0
2024,11A1308,Matosinhos,Concelho,1.º quartil,1994.0
2024,11A1310,Paredes,Concelho,1.º quartil,892.0
2024,11A1312,Porto,Concelho,1.º quartil,2204.0
2024,11A1313,Póvoa de Varzim,Concelho,1.º quartil,1430.0
2024,11A1314,Santo Tirso,Concelho,1.º quartil,735.0
2024,11A1315,Valongo,Concelho,1.º quartil,1470.0
2024,11A1316,Vila do Conde,Concelho,1.º quartil,1439.0
2024,11A1317,Vila Nova de Gaia,Concelho,1.º quartil,1650.0
2024,11A1318,Trofa,Concelho,1.º quartil,1095.0
2024,11B,Alto Tâmega e Barroso,NUTS III,1.º quartil,400.0
2024,11B1702,Boticas,Concelho,1.º quartil,341.0
2024,11B1703,Chaves,Concelho,1.º quartil,658.0
2024,1950502,Castelo Branco,Concelho,2.º quartil,743.0
2024,1950505,Idanha-a-Nova,Concelho,2.º quartil,274.0
2024,1950506,Oleiros,Concelho,2.º quartil,460.0
2024,1950507,Penamacor,Concelho,2.º quartil,300.0
2024,1950508,Proença-a-Nova,Concelho,2.º quartil,627.0
2024,1950509,Sertã,Concelho,2.º quartil,857.0
2024,1950510,Vila de Rei,Concelho,2.º quartil,433.0
2024,1950511,Vila Velha de Ródão,Concelho,2.º quartil,325.0
2024,196,Beiras e Serra da Estrela,NUTS III,2.º quartil,595.0
2024,1960501,Belmonte,Concelho,2.º quartil,556.0
2024,1960503,Covilhã,Concelho,2.º quartil,870.0
2024,1960504,Fundão,Concelho,2.º quartil,742.0
2024,1190311,Vieira do Minho,Concelho,2.º quartil,669.0
2024,1960902,Almeida,Concelho,2.º quartil,335.0
2024,1960903,Celorico da Beira,Concelho,2.º quartil,363.0
2024,1190309,Póvoa de Lanhoso,Concelho,2.º quartil,997.0
2024,1190312,Vila Nova de Famalicão,Concelho,2.º quartil,1402.0
2024,1190314,Vizela,Concelho,2.º quartil,1089.0
2024,1191705,Mondim de Basto,Concelho,2.º quartil,662.0
2024,11A,Área Metropolitana do Porto,NUTS III,2.º quartil,1986.0
2024,11A0107,Espinho,Concelho,2.º quartil,2382.0
2024,11A0109,Santa Maria da Feira,Concelho,2.º quartil,1327.0
2024,11D0403,Carrazeda de Ansiães,Concelho,2.º quartil,448.0
2024,11D0404,Freixo de Espada à Cinta,Concelho,2.º quartil,364.0
2024,11D0409,Torre de Moncorvo,Concelho,2.º quartil,313.0
2024,11D1711,Santa Marta de Penaguião,Concelho,2.º quartil,458.0
2024,11D1714,Vila Real,Concelho,2.º quartil,1335.0
2024,11D1801,Armamar,Concelho,2.º quartil,208.0
2024,11D1805,Lamego,Concelho,2.º quartil,730.0
2024,11D1807,Moimenta da Beira,Concelho,2.º quartil,465.0
2024,11D1812,Penedono,Concelho,2.º quartil,
2024,1960904,Figueira de Castelo Rodrigo,Concelho,2.º quartil,240.0
2024,1960905,Fornos de Algodres,Concelho,2.º quartil,291.0
2024,1960906,Gouveia,Concelho,2.º quartil,418.0
2024,1960907,Guarda,Concelho,2.º quartil,835.0
2024,1960908,Manteigas,Concelho,2.º quartil,389.0
2024,1960909,Mêda,Concelho,2.º quartil,416.0
2024,1960910,Pinhel,Concelho,2.º quartil,360.0
2024,1960911,Sabugal,Concelho,2.º quartil,289.0
2024,1960912,Seia,Concelho,2.º quartil,517.0
2024,1960913,Trancoso,Concelho,2.º quartil,417.0
